Location_id,POI_id,POI_Type,org_id,User_id,TimeStamp,Zone,Latitude,Longitude,Category,Yelp_id,stars,Local_sg_time
418,418,Independent,4ae5e789f964a52007a321e3,168,Sat May 12 22:10:26 +0000 2012,-420,33.465472,-112.082981,Asian Restaurant,DL7V1_chkWkZtyG4_xNYfw,2.5,12/5/2012 22:10
615,615,Independent,4a7f7a38f964a5202bf41fe3,168,Sat May 12 22:18:50 +0000 2012,-420,33.486884,-112.083777,Grocery Store,BZ3CyGKx5_u5ns5EvAc6Gg,2.5,12/5/2012 22:18
716,716,Independent,4a8deb48f964a5206f1120e3,168,Sun May 13 01:41:24 +0000 2012,-420,33.509523,-112.060233,Pizza Place,dUffgo9Lh_Vk9TLuFR5ywg,3.5,13/5/2012 1:41
707,707,Independent,4a595b91f964a5204bb91fe3,168,Sun May 13 21:43:55 +0000 2012,-420,33.506915,-112.074183,American Restaurant,MdHKtSM-ZX5XSYogBKyGig,3,13/5/2012 21:43
804,804,Independent,4afcaba0f964a520f32422e3,168,Sun May 13 22:14:28 +0000 2012,-420,33.494488,-112.083067,Grocery Store,6yIQn38Z-aZl2NDtuCDcTA,4,13/5/2012 22:14
1299,1299,Independent,4bf02101d4e4d13a12e215a7,168,Wed May 16 19:24:52 +0000 2012,-420,33.43736,-111.999649,Gift Shop,Dy-aOxYn7rWzMGb5lnY3Fw,3.5,16/5/2012 19:24
618,618,Independent,4a53c00af964a520b1b21fe3,168,Thu May 17 04:03:02 +0000 2012,-420,33.488921,-112.082997,Mexican Restaurant,rNNVuA-xq1SVEQaLzrK4bw,3.5,17/5/2012 4:03
606,606,Independent,4ae9cd0ff964a5208fb621e3,168,Fri May 18 22:55:21 +0000 2012,-420,33.486813,-112.073891,Light Rail,SneVQBqX20CBFPHZeEOeAw,4,18/5/2012 22:55
2383,2383,Independent,4f32a95919836c91c7ed7b96,168,Sat May 19 01:04:25 +0000 2012,-420,33.50195,-111.95201,French Restaurant,mFeJ_qMb0AxwZKbxUCVcLg,5,19/5/2012 1:04
671,671,Independent,4bb02954f964a520523a3ce3,168,Sat May 19 06:02:26 +0000 2012,-420,33.49511,-112.079971,Fast Food Restaurant,HEmSK3apoP4xwVs0YkpNLQ,2.5,19/5/2012 6:02
621,621,Independent,4abdee78f964a520838b20e3,168,Sat May 19 17:33:58 +0000 2012,-420,33.488272,-112.081581,Grocery Store,XngwPRynytzSPJoVlawnjQ,2.5,19/5/2012 17:33
1299,1299,Independent,4bf02101d4e4d13a12e215a7,168,Tue May 22 02:24:43 +0000 2012,-420,33.43736,-111.999649,Gift Shop,Dy-aOxYn7rWzMGb5lnY3Fw,3.5,22/5/2012 2:24
2725,4306,Combined,4ab6ac14f964a520857820e3,168,Sun May 27 21:02:02 +0000 2012,-420,33.50977,-112.043605,Furniture / Home Store,XGp0pViQXgtZXpsx6ofTyQ,4.5,27/5/2012 21:02
707,707,Independent,4a595b91f964a5204bb91fe3,168,Sun May 27 22:06:44 +0000 2012,-420,33.506915,-112.074183,American Restaurant,MdHKtSM-ZX5XSYogBKyGig,3,27/5/2012 22:06
457,457,Independent,4c773395923ba143c29b66e6,168,Sun May 27 23:51:14 +0000 2012,-420,33.457887,-112.068443,American Restaurant,cz5vz-893D3LNH3TMQYR1w,4,27/5/2012 23:51
1310,1310,Independent,4cafb497eb65b1f7e40566cd,168,Mon May 28 22:39:47 +0000 2012,-420,33.435758,-111.997897,Mexican Restaurant,xceERetY6Q9Pu_BQ32xpeA,2.5,28/5/2012 22:39
1299,1299,Independent,4bf02101d4e4d13a12e215a7,168,Tue May 29 04:50:32 +0000 2012,-420,33.43736,-111.999649,Gift Shop,Dy-aOxYn7rWzMGb5lnY3Fw,3.5,29/5/2012 4:50
1299,1299,Independent,4bf02101d4e4d13a12e215a7,168,Wed May 30 01:15:22 +0000 2012,-420,33.43736,-111.999649,Gift Shop,Dy-aOxYn7rWzMGb5lnY3Fw,3.5,30/5/2012 1:15
778,4202,Combined,4b8c2fc9f964a52002c332e3,168,Sat Jun 02 23:06:51 +0000 2012,-420,33.509068,-112.070287,Automotive Shop,Vv2l8tOF5_2MBfIFHE9EuQ,4,2/6/2012 23:06
818,4117,Combined,4ae22eb3f964a520898b21e3,168,Sat Jun 02 23:19:35 +0000 2012,-420,33.510735,-112.085267,Grocery Store,bwG5hcJbLIk_VLoWde5iQA,2.5,2/6/2012 23:19
2906,2906,Independent,4a7fa1f6f964a5206af41fe3,168,Sun Jun 03 04:31:54 +0000 2012,-420,33.494507,-111.995038,Lounge,flE7Sn2JGs0n3SAtaep6Zw,4,3/6/2012 4:31
565,565,Independent,4a7ddc14f964a520eeef1fe3,168,Sun Jun 03 21:29:50 +0000 2012,-420,33.479893,-112.091083,Burger Joint,_c3ixq9jYKxhLUB0czi0ug,4,3/6/2012 21:29
1706,4204,Combined,472f0debf964a520124c1fe3,168,Mon Jun 04 00:58:45 +0000 2012,-420,33.453572,-112.069194,Multiplex,VOh-vGJlUJnaAb3tgPreQg,3,4/6/2012 0:58
1293,1293,Independent,4b592254f964a5204d7e28e3,168,Mon Jun 04 13:15:57 +0000 2012,-420,33.436051,-111.999527,Bagel Shop,7FLmfV1Ena0xE0Ew82C2Xg,3,4/6/2012 13:15
1299,1299,Independent,4bf02101d4e4d13a12e215a7,168,Mon Jun 04 14:12:09 +0000 2012,-420,33.43736,-111.999649,Gift Shop,Dy-aOxYn7rWzMGb5lnY3Fw,3.5,4/6/2012 14:12
1299,1299,Independent,4bf02101d4e4d13a12e215a7,168,Wed Jun 06 16:32:08 +0000 2012,-420,33.43736,-111.999649,Gift Shop,Dy-aOxYn7rWzMGb5lnY3Fw,3.5,6/6/2012 16:32
630,630,Independent,44c8c318f964a520ed351fe3,168,Thu Jun 07 01:25:19 +0000 2012,-420,33.491616,-112.073432,American Restaurant,PVTfzxu7of57zo1jZwEzkg,4,7/6/2012 1:25
1310,1310,Independent,4cafb497eb65b1f7e40566cd,168,Thu Jun 07 15:22:20 +0000 2012,-420,33.435758,-111.997897,Mexican Restaurant,xceERetY6Q9Pu_BQ32xpeA,2.5,7/6/2012 15:22
2476,2476,Independent,4b54d994f964a520a5cf27e3,168,Sun Jun 10 20:41:18 +0000 2012,-420,33.611108,-111.994168,Grocery Store,0l2YLIH2HOE0rONXFOQKlw,3,10/6/2012 20:41
1310,1310,Independent,4cafb497eb65b1f7e40566cd,168,Mon Jun 11 13:15:03 +0000 2012,-420,33.435758,-111.997897,Mexican Restaurant,xceERetY6Q9Pu_BQ32xpeA,2.5,11/6/2012 13:15
852,4300,Combined,472f0ea0f964a520134c1fe3,168,Sat Jun 16 19:49:41 +0000 2012,-420,33.521109,-112.094372,Movie Theater,tOhzbIoz_UHhzuXiGOEYgQ,3.5,16/6/2012 19:49
853,4300,Combined,4ade7633f964a520037621e3,168,Sat Jun 16 22:47:58 +0000 2012,-420,33.521415,-112.09548,Grocery Store,qn1HGmLGm3iwI0lxIdKdQQ,3.5,16/6/2012 22:47
471,471,Independent,4c01e39c27dcc9285757e152,168,Sat Jun 16 23:01:20 +0000 2012,-420,33.458791,-112.077595,Mediterranean Restaurant,ept9mIlqGIsemr6w0RczaA,3.5,16/6/2012 23:01
471,471,Independent,4c01e39c27dcc9285757e152,168,Sat Jun 16 23:04:56 +0000 2012,-420,33.458791,-112.077595,Mediterranean Restaurant,ept9mIlqGIsemr6w0RczaA,3.5,16/6/2012 23:04
784,4202,Combined,4a46d6f7f964a5208ea91fe3,168,Sun Jun 17 14:02:58 +0000 2012,-420,33.509996,-112.07222,Grocery Store,lrfbOC8cbxc4NsguFeSjmw,3.5,17/6/2012 14:02
1779,1779,Independent,4b09a86ef964a520221b23e3,168,Sun Jun 17 16:08:39 +0000 2012,-420,33.39094,-112.013023,Farmers Market,oD-C0IhodDOtWWOiNm2txA,4,17/6/2012 16:08
1310,1310,Independent,4cafb497eb65b1f7e40566cd,168,Mon Jun 18 13:19:21 +0000 2012,-420,33.435758,-111.997897,Mexican Restaurant,xceERetY6Q9Pu_BQ32xpeA,2.5,18/6/2012 13:19
1299,1299,Independent,4bf02101d4e4d13a12e215a7,168,Wed Jun 20 20:54:59 +0000 2012,-420,33.43736,-111.999649,Gift Shop,Dy-aOxYn7rWzMGb5lnY3Fw,3.5,20/6/2012 20:54
1299,1299,Independent,4bf02101d4e4d13a12e215a7,168,Wed Jun 27 15:37:29 +0000 2012,-420,33.43736,-111.999649,Gift Shop,Dy-aOxYn7rWzMGb5lnY3Fw,3.5,27/6/2012 15:37
1293,1293,Independent,4b592254f964a5204d7e28e3,168,Wed Jun 27 16:10:56 +0000 2012,-420,33.436051,-111.999527,Bagel Shop,7FLmfV1Ena0xE0Ew82C2Xg,3,27/6/2012 16:10
852,4300,Combined,472f0ea0f964a520134c1fe3,168,Sun Jul 01 02:04:40 +0000 2012,-420,33.521109,-112.094372,Movie Theater,tOhzbIoz_UHhzuXiGOEYgQ,3.5,1/7/2012 2:04
867,4300,Combined,4a7620dbf964a52054e21fe3,168,Sun Jul 01 04:57:38 +0000 2012,-420,33.522793,-112.09548,Mall,UT9KnZ288uwsz4pxzUVzIQ,2.5,1/7/2012 4:57
707,707,Independent,4a595b91f964a5204bb91fe3,168,Tue Jul 03 00:37:44 +0000 2012,-420,33.506915,-112.074183,American Restaurant,MdHKtSM-ZX5XSYogBKyGig,3,3/7/2012 0:37
367,4121,Combined,4d4464d4bf61a1cd2b5408ac,168,Tue Jul 03 19:37:18 +0000 2012,-420,33.447369,-112.072896,American Restaurant,yNPh5SO-7wr8HPpVCDPbXQ,4,3/7/2012 19:37
1706,4204,Combined,472f0debf964a520124c1fe3,168,Wed Jul 04 02:47:55 +0000 2012,-420,33.453572,-112.069194,Multiplex,VOh-vGJlUJnaAb3tgPreQg,3,4/7/2012 2:47
2459,2459,Independent,4b3d4b4ef964a520ca9125e3,168,Wed Jul 04 22:03:33 +0000 2012,-420,33.581478,-111.979103,Grocery Store,BNgX9JydW3AGYYB6k2sbNA,3.5,4/7/2012 22:03
1299,1299,Independent,4bf02101d4e4d13a12e215a7,168,Thu Jul 05 18:44:39 +0000 2012,-420,33.43736,-111.999649,Gift Shop,Dy-aOxYn7rWzMGb5lnY3Fw,3.5,5/7/2012 18:44
1299,1299,Independent,4bf02101d4e4d13a12e215a7,168,Sat Jul 07 14:24:29 +0000 2012,-420,33.43736,-111.999649,Gift Shop,Dy-aOxYn7rWzMGb5lnY3Fw,3.5,7/7/2012 14:24
618,618,Independent,4a53c00af964a520b1b21fe3,168,Sun Jul 08 01:58:01 +0000 2012,-420,33.488921,-112.082997,Mexican Restaurant,rNNVuA-xq1SVEQaLzrK4bw,3.5,8/7/2012 1:58
621,621,Independent,4abdee78f964a520838b20e3,168,Tue Jul 10 23:26:22 +0000 2012,-420,33.488272,-112.081581,Grocery Store,XngwPRynytzSPJoVlawnjQ,2.5,10/7/2012 23:26
674,674,Independent,4aec87edf964a52057c821e3,168,Fri Jul 27 23:12:03 +0000 2012,-420,33.495619,-112.073802,Light Rail,p2e8LIsH6OdavsFDWRPRRw,1,27/7/2012 23:12
674,674,Independent,4aec87edf964a52057c821e3,168,Sat Jul 28 01:46:25 +0000 2012,-420,33.495619,-112.073802,Light Rail,p2e8LIsH6OdavsFDWRPRRw,1,28/7/2012 1:46
621,621,Independent,4abdee78f964a520838b20e3,168,Sun Jul 29 02:48:33 +0000 2012,-420,33.488272,-112.081581,Grocery Store,XngwPRynytzSPJoVlawnjQ,2.5,29/7/2012 2:48
618,618,Independent,4a53c00af964a520b1b21fe3,168,Sun Jul 29 15:14:57 +0000 2012,-420,33.488921,-112.082997,Mexican Restaurant,rNNVuA-xq1SVEQaLzrK4bw,3.5,29/7/2012 15:14
537,537,Independent,5008a602e4b00e31373a4b86,168,Mon Jul 30 00:25:22 +0000 2012,-420,33.4791,-112.073512,Asian Restaurant,eZQbDYQTZk0_cBroVxnPWg,3.5,30/7/2012 0:25
621,621,Independent,4abdee78f964a520838b20e3,168,Mon Aug 06 00:22:22 +0000 2012,-420,33.488272,-112.081581,Grocery Store,XngwPRynytzSPJoVlawnjQ,2.5,6/8/2012 0:22
867,4300,Combined,4a7620dbf964a52054e21fe3,168,Fri Aug 10 01:04:42 +0000 2012,-420,33.522793,-112.09548,Mall,UT9KnZ288uwsz4pxzUVzIQ,2.5,10/8/2012 1:04
1496,1496,Independent,4a6695cbf964a520c0c81fe3,168,Sat Aug 11 02:38:25 +0000 2012,-420,33.490891,-112.047951,Gay Bar,lIqazWWsskuh07n5By4zYQ,2.5,11/8/2012 2:38
1495,1495,Independent,4ea9e845e5fa45480d703975,168,Sat Aug 11 04:34:13 +0000 2012,-420,33.490961,-112.047954,Gay Bar,5Q77B3p186bG1TSyyhSvDQ,4,11/8/2012 4:34
733,4224,Combined,4c8100822f1c236ab2572b43,168,Sat Aug 11 21:47:46 +0000 2012,-420,33.516672,-112.063028,Laundry Service,GfzPrvB7QSzWeEBWAZpWVQ,4.5,11/8/2012 21:47
1722,1722,Independent,4d1cedfe300ba09019fef5f3,168,Thu Aug 16 20:04:43 +0000 2012,-420,33.450507,-112.072668,Spa / Massage,kDVUYxn2e9J_tmFwBo8F1Q,4,16/8/2012 20:04
867,4300,Combined,4a7620dbf964a52054e21fe3,168,Thu Aug 16 23:54:47 +0000 2012,-420,33.522793,-112.09548,Mall,UT9KnZ288uwsz4pxzUVzIQ,2.5,16/8/2012 23:54
861,4300,Combined,4bb197f4f964a520249b3ce3,168,Fri Aug 17 00:01:00 +0000 2012,-420,33.522757,-112.098913,Bank,-6R2wYNK-FQChXfhcBGAYw,1.5,17/8/2012 0:01
853,4300,Combined,4ade7633f964a520037621e3,168,Sun Sep 09 19:23:28 +0000 2012,-420,33.521415,-112.09548,Grocery Store,qn1HGmLGm3iwI0lxIdKdQQ,3.5,9/9/2012 19:23
471,471,Independent,4c01e39c27dcc9285757e152,168,Sun Sep 09 21:06:38 +0000 2012,-420,33.458791,-112.077595,Mediterranean Restaurant,ept9mIlqGIsemr6w0RczaA,3.5,9/9/2012 21:06
457,457,Independent,4c773395923ba143c29b66e6,168,Sat Oct 13 00:19:43 +0000 2012,-420,33.457887,-112.068443,American Restaurant,cz5vz-893D3LNH3TMQYR1w,4,13/10/2012 0:19
621,621,Independent,4abdee78f964a520838b20e3,168,Tue Oct 23 02:58:23 +0000 2012,-420,33.488272,-112.081581,Grocery Store,XngwPRynytzSPJoVlawnjQ,2.5,23/10/2012 2:58
1706,4204,Combined,472f0debf964a520124c1fe3,168,Sat Oct 27 02:45:14 +0000 2012,-420,33.453572,-112.069194,Multiplex,VOh-vGJlUJnaAb3tgPreQg,3,27/10/2012 2:45
624,624,Independent,4a9849f1f964a520542b20e3,168,Tue Nov 06 22:33:53 +0000 2012,-420,33.488667,-112.082428,Salon / Barbershop,ZNKm2opG33rK-hv1h2aFeQ,3.5,6/11/2012 22:33
621,621,Independent,4abdee78f964a520838b20e3,168,Tue Nov 06 22:51:22 +0000 2012,-420,33.488272,-112.081581,Grocery Store,XngwPRynytzSPJoVlawnjQ,2.5,6/11/2012 22:51
707,707,Independent,4a595b91f964a5204bb91fe3,168,Sun Nov 18 01:57:14 +0000 2012,-420,33.506915,-112.074183,American Restaurant,MdHKtSM-ZX5XSYogBKyGig,3,18/11/2012 1:57
501,501,Independent,4c2a7ead2219c9281a30a348,168,Mon Nov 19 23:29:20 +0000 2012,-420,33.465893,-112.060629,Drugstore / Pharmacy,Fy_Lmf-qxQioR9QWJ3YV7A,2.5,19/11/2012 23:29
606,606,Independent,4ae9cd0ff964a5208fb621e3,168,Tue Nov 20 00:10:13 +0000 2012,-420,33.486813,-112.073891,Light Rail,SneVQBqX20CBFPHZeEOeAw,4,20/11/2012 0:10
607,607,Independent,4ae4899af964a5206a9b21e3,168,Tue Nov 20 00:11:51 +0000 2012,-420,33.487849,-112.074505,Drugstore / Pharmacy,wQ4-LKNd-HX6GsbmekTbbQ,2.5,20/11/2012 0:11
855,4300,Combined,4aec5f71f964a52071c621e3,168,Fri Nov 23 19:48:00 +0000 2012,-420,33.520454,-112.099745,Train Station,K3hZsobTOC-pxZpLV-v9ZQ,3.5,23/11/2012 19:48
867,4300,Combined,4a7620dbf964a52054e21fe3,168,Fri Nov 23 19:54:25 +0000 2012,-420,33.522793,-112.09548,Mall,UT9KnZ288uwsz4pxzUVzIQ,2.5,23/11/2012 19:54
852,4300,Combined,472f0ea0f964a520134c1fe3,168,Fri Nov 23 20:02:26 +0000 2012,-420,33.521109,-112.094372,Movie Theater,tOhzbIoz_UHhzuXiGOEYgQ,3.5,23/11/2012 20:02
